Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
204,1765273174751,3504,3504,3504,3504,3504,3504,3504,3504,38.52960968017578,38.826507568359375,36.90587615966797,37.49842834472656,37.26933670043945,37.23511505126953,37.40562438964844,37.83368682861328,37.65703201293945,20,28.571430206298828,15.000000953674316,10,0,0,0,0,8.845918655395508,8589934592,11811160064,6337560576,10852433920
201,1765273174956,3504,3504,3504,3504,3504,3504,3504,3504,38.52960968017578,38.826507568359375,36.90587615966797,37.49842834472656,37.26933670043945,37.23511505126953,37.40562438964844,37.83368682861328,37.65703201293945,9.523809432983398,5.263157844543457,9.523809432983398,5,0,0,0,0,8.845918655395508,8589934592,11811160064,6327664640,10852433920
200,1765273175158,3504,3504,3504,3504,3504,3504,3504,3504,38.52960968017578,38.826507568359375,36.90587615966797,37.49842834472656,37.26933670043945,37.23511505126953,37.40562438964844,37.83368682861328,37.65703201293945,25,20,10,14.285715103149414,5,0,0,0,8.309591293334961,8589934592,11811160064,6330826752,10852433920
200,1765273175359,3504,3504,3504,3504,3504,3504,3504,3504,38.52960968017578,38.826507568359375,36.90587615966797,37.49842834472656,37.26933670043945,37.23511505126953,37.40562438964844,37.83368682861328,37.65703201293945,10.526315689086914,23.809524536132813,15.000000953674316,10,20,15.000000953674316,10,5,8.309591293334961,8589934592,11811160064,6293291008,10844045312
202,1765273175560,3504,3504,3504,3504,3504,3504,3504,3504,39.73887634277344,39.93937683105469,37.69847869873047,38.36896514892578,37.53782653808594,37.524810791015625,37.630775451660156,38.24247741699219,37.87287521362305,33.333335876464844,25,26.3157901763916,20,50,47.619049072265625,15.000000953674316,0,8.309591293334961,8589934592,11811160064,6231638016,10827268096
200,1765273175763,3504,3504,3504,3504,3504,3504,3504,3504,39.73887634277344,39.93937683105469,37.69847869873047,38.36896514892578,37.53782653808594,37.524810791015625,37.630775451660156,38.24247741699219,37.87287521362305,10,10,4.761904716491699,5,0,0,4.761904716491699,0,8.309591293334961,8589934592,11811160064,6229508096,10818879488
202,1765273175964,3504,3504,3504,3504,3504,3504,3504,3504,39.73887634277344,39.93937683105469,37.69847869873047,38.36896514892578,37.53782653808594,37.524810791015625,37.630775451660156,38.24247741699219,37.87287521362305,15.789472579956055,20,10,10,0,0,0,0,8.309591293334961,8589934592,11811160064,6238191616,10818879488
199,1765273176167,3504,3504,3504,3504,3504,3504,3504,3504,39.73887634277344,39.93937683105469,37.69847869873047,38.36896514892578,37.53782653808594,37.524810791015625,37.630775451660156,38.24247741699219,37.87287521362305,19.047618865966797,15.000000953674316,10.526315689086914,14.285715103149414,0,0,0,0,9.104738235473633,8589934592,11811160064,6238765056,10818879488
203,1765273176367,3504,3504,3504,3504,3504,3504,3504,3504,39.73887634277344,39.93937683105469,37.69847869873047,38.36896514892578,37.53782653808594,37.524810791015625,37.630775451660156,38.24247741699219,37.87287521362305,20,19.047618865966797,20,10.526315689086914,5,0,0,0,9.104738235473633,8589934592,11811160064,6251216896,10818879488
201,1765273176571,3504,3504,3504,3504,3504,3504,3504,3504,38.72459030151367,39.270259857177734,37.361724853515625,37.79872131347656,37.77893829345703,37.43084716796875,37.74461364746094,38.052310943603516,37.950904846191406,21.052631378173828,10.526315689086914,14.285715103149414,15.000000953674316,0,0,0,0,9.104738235473633,8589934592,11811160064,6250725376,10818879488
203,1765273176774,3504,3504,3504,3504,3504,3504,3504,3504,38.72459030151367,39.270259857177734,37.361724853515625,37.79872131347656,37.77893829345703,37.43084716796875,37.74461364746094,38.052310943603516,37.950904846191406,9.523809432983398,5.263157844543457,9.523809432983398,5,0,0,0,0,9.104738235473633,8589934592,11811160064,6250594304,10818879488
204,1765273176977,3504,3504,3504,3504,3504,3504,3504,3504,38.72459030151367,39.270259857177734,37.361724853515625,37.79872131347656,37.77893829345703,37.43084716796875,37.74461364746094,38.052310943603516,37.950904846191406,10,9.523809432983398,5,9.523809432983398,0,0,0,0,9.104738235473633,8589934592,11811160064,6226018304,10818879488
203,1765273177182,3504,3504,3504,3504,3504,3504,3504,3504,38.72459030151367,39.270259857177734,37.361724853515625,37.79872131347656,37.77893829345703,37.43084716796875,37.74461364746094,38.052310943603516,37.950904846191406,23.809524536132813,14.285715103149414,15.000000953674316,4.761904716491699,23.809524536132813,25,0,0,9.977958679199219,8589934592,11811160064,6215680000,10818879488
203,1765273177387,3504,3504,3504,3504,3504,3504,3504,3504,38.72459030151367,39.270259857177734,37.361724853515625,37.79872131347656,37.77893829345703,37.43084716796875,37.74461364746094,38.052310943603516,37.950904846191406,5,9.523809432983398,0,0,0,0,0,0,9.977958679199219,8589934592,11811160064,6215843840,10818879488
204,1765273177590,3504,3504,3504,3504,3504,3504,3504,3504,38.055076599121094,38.34292984008789,36.43254852294922,37.075531005859375,37.0026969909668,36.806983947753906,36.95835876464844,37.29750061035156,37.159889221191406,10,10,5,4.761904716491699,0,0,0,0,9.977958679199219,8589934592,11811160064,6216597504,10818879488
201,1765273177795,3504,3504,3504,3504,3504,3504,3504,3504,38.055076599121094,38.34292984008789,36.43254852294922,37.075531005859375,37.0026969909668,36.806983947753906,36.95835876464844,37.29750061035156,37.159889221191406,14.285715103149414,5,9.523809432983398,5,0,0,0,0,9.977958679199219,8589934592,11811160064,6213566464,10818879488
204,1765273177997,3504,3504,3504,3504,3504,3504,3504,3504,38.055076599121094,38.34292984008789,36.43254852294922,37.075531005859375,37.0026969909668,36.806983947753906,36.95835876464844,37.29750061035156,37.159889221191406,20,15.000000953674316,10,9.523809432983398,0,0,0,0,9.977958679199219,8589934592,11811160064,6206455808,10818879488
204,1765273178202,3504,3504,3504,3504,3504,3504,3504,3504,38.055076599121094,38.34292984008789,36.43254852294922,37.075531005859375,37.0026969909668,36.806983947753906,36.95835876464844,37.29750061035156,37.159889221191406,20,10,9.523809432983398,5,0,4.761904716491699,0,0,8.454195022583008,8589934592,11811160064,6217170944,10818879488
204,1765273178407,3504,3504,3504,3504,3504,3504,3504,3504,38.055076599121094,38.34292984008789,36.43254852294922,37.075531005859375,37.0026969909668,36.806983947753906,36.95835876464844,37.29750061035156,37.159889221191406,5,10,5,0,0,0,0,0,8.454195022583008,8589934592,11811160064,6216826880,10818879488
202,1765273178612,3504,3504,3504,3504,3504,3504,3504,3504,37.16423416137695,37.66960906982422,35.92268753051758,36.3646240234375,36.51263427734375,36.46334457397461,36.49781036376953,36.94731140136719,36.797000885009766,14.285715103149414,9.523809432983398,4.761904716491699,4.761904716491699,0,0,0,0,8.454195022583008,8589934592,11811160064,6216564736,10810490880
204,1765273178815,3504,3504,3504,3504,3504,3504,3504,3504,37.16423416137695,37.66960906982422,35.92268753051758,36.3646240234375,36.51263427734375,36.46334457397461,36.49781036376953,36.94731140136719,36.797000885009766,9.523809432983398,0,0,0,0,0,0,0,8.454195022583008,8589934592,11811160064,6216744960,10810490880
202,1765273179021,3504,3504,3504,3504,3504,3504,3504,3504,37.16423416137695,37.66960906982422,35.92268753051758,36.3646240234375,36.51263427734375,36.46334457397461,36.49781036376953,36.94731140136719,36.797000885009766,20,42.85714340209961,14.285715103149414,15.000000953674316,0,0,0,0,8.644603729248047,8589934592,11811160064,6217629696,10810490880
201,1765273179224,3504,3504,3504,3504,3504,3504,3504,3504,37.16423416137695,37.66960906982422,35.92268753051758,36.3646240234375,36.51263427734375,36.46334457397461,36.49781036376953,36.94731140136719,36.797000885009766,5.263157844543457,5,0,0,0,0,0,0,8.644603729248047,8589934592,11811160064,6219038720,10810490880
201,1765273179425,3504,3504,3504,3504,3504,3504,3504,3504,37.16423416137695,37.66960906982422,35.92268753051758,36.3646240234375,36.51263427734375,36.46334457397461,36.49781036376953,36.94731140136719,36.797000885009766,14.285715103149414,5,9.523809432983398,9.523809432983398,0,0,0,0,8.644603729248047,8589934592,11811160064,6199361536,10810490880
201,1765273179628,3504,3504,3504,3504,3504,3504,3504,3504,36.98577117919922,37.32423782348633,35.656776428222656,36.05522155761719,36.263614654541016,36.17766189575195,36.370697021484375,36.75230407714844,36.61143112182617,35,38.095237731933594,20,20,0,0,0,0,8.644603729248047,8589934592,11811160064,6199361536,10802102272
204,1765273179830,3504,3504,3504,3504,3504,3504,3504,3504,36.98577117919922,37.32423782348633,35.656776428222656,36.05522155761719,36.263614654541016,36.17766189575195,36.370697021484375,36.75230407714844,36.61143112182617,5,0,5,0,0,0,0,0,8.644603729248047,8589934592,11811160064,6199361536,10802102272
202,1765273180035,3504,3504,3504,3504,3504,3504,3504,3504,36.98577117919922,37.32423782348633,35.656776428222656,36.05522155761719,36.263614654541016,36.17766189575195,36.370697021484375,36.75230407714844,36.61143112182617,5,9.523809432983398,5,9.523809432983398,0,0,0,0,8.258369445800781,8589934592,11811160064,6209978368,10802102272
202,1765273180238,3504,3504,3504,3504,3504,3504,3504,3504,36.98577117919922,37.32423782348633,35.656776428222656,36.05522155761719,36.263614654541016,36.17766189575195,36.370697021484375,36.75230407714844,36.61143112182617,10,10,5,5,0,0,0,0,8.258369445800781,8589934592,11811160064,6213238784,10802102272
204,1765273180440,3504,3504,3504,3504,3504,3504,3504,3504,36.98577117919922,37.32423782348633,35.656776428222656,36.05522155761719,36.263614654541016,36.17766189575195,36.370697021484375,36.75230407714844,36.61143112182617,19.047618865966797,20,10,15.000000953674316,0,0,0,0,8.258369445800781,8589934592,11811160064,6215106560,10793713664
203,1765273180645,3504,3504,3504,3504,3504,3504,3504,3504,36.89715576171875,37.08503341674805,35.45318603515625,35.96397399902344,36.20297622680664,36.051673889160156,36.265174865722656,36.672691345214844,36.46352767944336,35,38.095237731933594,30.000001907348633,19.047618865966797,0,0,0,0,8.258369445800781,8589934592,11811160064,6261325824,10776936448
202,1765273180849,3504,3504,3504,3504,3504,3504,3504,3504,36.89715576171875,37.08503341674805,35.45318603515625,35.96397399902344,36.20297622680664,36.051673889160156,36.265174865722656,36.672691345214844,36.46352767944336,52.38095474243164,45,28.571430206298828,20,0,0,0,0,8.258369445800781,8589934592,11811160064,6311395328,10776936448
204,1765273181052,3504,3504,3504,3504,3504,3504,3504,3504,36.89715576171875,37.08503341674805,35.45318603515625,35.96397399902344,36.20297622680664,36.051673889160156,36.265174865722656,36.672691345214844,36.46352767944336,25,30.000001907348633,15.000000953674316,14.285715103149414,0,0,0,0,7.996870040893555,8589934592,11811160064,6320160768,10776936448
204,1765273181257,3504,3504,3504,3504,3504,3504,3504,3504,36.89715576171875,37.08503341674805,35.45318603515625,35.96397399902344,36.20297622680664,36.051673889160156,36.265174865722656,36.672691345214844,36.46352767944336,20,20,14.285715103149414,10.526315689086914,0,0,0,0,7.996870040893555,8589934592,11811160064,6322470912,10776936448
201,1765273181462,3504,3504,3504,3504,3504,3504,3504,3504,36.89715576171875,37.08503341674805,35.45318603515625,35.96397399902344,36.20297622680664,36.051673889160156,36.265174865722656,36.672691345214844,36.46352767944336,10,9.523809432983398,14.285715103149414,4.761904716491699,0,0,0,0,7.996870040893555,8589934592,11811160064,6323421184,10776936448
200,1765273181664,3504,3504,3504,3504,3504,3504,3504,3504,36.8758430480957,37.08045196533203,35.44062042236328,35.95600128173828,36.27538299560547,36.03521728515625,36.24671936035156,36.676876068115234,36.44265365600586,40,36.842105865478516,30.000001907348633,28.571430206298828,15.000000953674316,5.263157844543457,0,0,7.996870040893555,8589934592,11811160064,6343639040,10768547840
202,1765273181865,3504,3504,3504,3504,3504,3504,3504,3504,36.8758430480957,37.08045196533203,35.44062042236328,35.95600128173828,36.27538299560547,36.03521728515625,36.24671936035156,36.676876068115234,36.44265365600586,14.285715103149414,14.285715103149414,10.526315689086914,0,0,4.761904716491699,0,0,7.996870040893555,8589934592,11811160064,6348668928,10768547840
204,1765273182068,3504,3504,3504,3504,3504,3504,3504,3504,36.8758430480957,37.08045196533203,35.44062042236328,35.95600128173828,36.27538299560547,36.03521728515625,36.24671936035156,36.676876068115234,36.44265365600586,25,25,19.047618865966797,23.809524536132813,4.761904716491699,0,0,0,7.979946136474609,8589934592,11811160064,6347866112,10768547840
204,1765273182273,3504,3504,3504,3504,3504,3504,3504,3504,36.8758430480957,37.08045196533203,35.44062042236328,35.95600128173828,36.27538299560547,36.03521728515625,36.24671936035156,36.676876068115234,36.44265365600586,5,5,10,0,0,0,0,0,7.979946136474609,8589934592,11811160064,6343426048,10768547840
204,1765273182478,3504,3504,3504,3504,3504,3504,3504,3504,36.8758430480957,37.08045196533203,35.44062042236328,35.95600128173828,36.27538299560547,36.03521728515625,36.24671936035156,36.676876068115234,36.44265365600586,23.809524536132813,25,14.285715103149414,10,0,0,0,0,7.979946136474609,8589934592,11811160064,6344540160,10768547840
203,1765273182683,3504,3504,3504,3504,3504,3504,3504,3504,36.89829635620117,37.08932876586914,35.39842224121094,35.963157653808594,36.143131256103516,35.958160400390625,36.190162658691406,36.63267135620117,36.391780853271484,5.263157844543457,9.523809432983398,5,15.000000953674316,5,5,4.761904716491699,4.761904716491699,7.979946136474609,8589934592,11811160064,6339674112,10743382016
203,1765273182887,3504,3504,3504,3504,3504,3504,3504,3504,36.89829635620117,37.08932876586914,35.39842224121094,35.963157653808594,36.143131256103516,35.958160400390625,36.190162658691406,36.63267135620117,36.391780853271484,28.571430206298828,28.571430206298828,25,22.72727394104004,0,0,0,0,7.979946136474609,8589934592,11811160064,6333562880,10743382016
204,1765273183091,3504,3504,3504,3504,3504,3504,3504,3504,36.89829635620117,37.08932876586914,35.39842224121094,35.963157653808594,36.143131256103516,35.958160400390625,36.190162658691406,36.63267135620117,36.391780853271484,19.047618865966797,10.526315689086914,10,5.263157844543457,0,0,0,0,8.104217529296875,8589934592,11811160064,6324764672,10743382016
202,1765273183296,3504,3504,3504,3504,3504,3504,3504,3504,36.89829635620117,37.08932876586914,35.39842224121094,35.963157653808594,36.143131256103516,35.958160400390625,36.190162658691406,36.63267135620117,36.391780853271484,20,27.272727966308594,20,19.047618865966797,0,0,0,0,8.104217529296875,8589934592,11811160064,6324895744,10743382016
202,1765273183499,3504,3504,3504,3504,3504,3504,3504,3504,36.89829635620117,37.08932876586914,35.39842224121094,35.963157653808594,36.143131256103516,35.958160400390625,36.190162658691406,36.63267135620117,36.391780853271484,10.526315689086914,10.526315689086914,10,5,0,0,0,0,8.104217529296875,8589934592,11811160064,6317506560,10743382016
204,1765273183702,3504,3504,3504,3504,3504,3504,3504,3504,36.78367233276367,36.874935150146484,35.206512451171875,35.78746795654297,35.95964431762695,35.8028564453125,36.079124450683594,36.53200912475586,36.25095748901367,35,23.809524536132813,19.047618865966797,20,9.523809432983398,14.285715103149414,0,0,8.104217529296875,8589934592,11811160064,6317506560,10701307904
200,1765273183907,3504,3504,3504,3504,3504,3504,3504,3504,36.78367233276367,36.874935150146484,35.206512451171875,35.78746795654297,35.95964431762695,35.8028564453125,36.079124450683594,36.53200912475586,36.25095748901367,42.85714340209961,35,33.333335876464844,23.809524536132813,15.000000953674316,23.809524536132813,4.761904716491699,0,8.104217529296875,8589934592,11811160064,6317506560,10676142080
201,1765273184108,3504,3504,3504,3504,3504,3504,3504,3504,36.78367233276367,36.874935150146484,35.206512451171875,35.78746795654297,35.95964431762695,35.8028564453125,36.079124450683594,36.53200912475586,36.25095748901367,25,25,15.789472579956055,10,26.3157901763916,45,5,4.761904716491699,7.985511779785156,8589934592,11811160064,6466387968,10659364864
204,1765273184309,3504,3504,3504,3504,3504,3504,3504,3504,36.78367233276367,36.874935150146484,35.206512451171875,35.78746795654297,35.95964431762695,35.8028564453125,36.079124450683594,36.53200912475586,36.25095748901367,42.105262756347656,35,30.000001907348633,26.3157901763916,0,0,0,0,7.985511779785156,8589934592,11811160064,6489751552,10659364864
200,1765273184515,3504,3504,3504,3504,3504,3504,3504,3504,36.78367233276367,40.37070846557617,38.241798400878906,39.19432830810547,37.41538619995117,37.00521469116211,37.248817443847656,37.72967529296875,37.5403938293457,27.272727966308594,20,15.000000953674316,9.523809432983398,0,0,0,0,7.985511779785156,8589934592,11811160064,6490570752,10659364864
204,1765273184716,3504,3504,3504,3504,3504,3504,3504,3504,40.87751007080078,40.37070846557617,38.241798400878906,39.19432830810547,37.41538619995117,37.00521469116211,37.248817443847656,37.72967529296875,37.5403938293457,26.3157901763916,35,28.571430206298828,25,10,5,4.761904716491699,0,7.985511779785156,8589934592,11811160064,6494486528,10659364864
201,1765273184921,3504,3504,3504,3504,3504,3504,3504,3504,40.87751007080078,40.37070846557617,38.241798400878906,39.19432830810547,37.41538619995117,37.00521469116211,37.248817443847656,37.72967529296875,37.5403938293457,19.047618865966797,14.285715103149414,10,10,0,0,0,0,7.985511779785156,8589934592,11811160064,6494978048,10659364864
204,1765273185123,3504,3504,3504,3504,3504,3504,3504,3504,40.87751007080078,40.37070846557617,38.241798400878906,39.19432830810547,37.41538619995117,37.00521469116211,37.248817443847656,37.72967529296875,37.5403938293457,10.526315689086914,10.526315689086914,15.000000953674316,10,0,0,0,0,8.383508682250977,8589934592,11811160064,6492274688,10659364864
203,1765273185328,3504,3504,3504,3504,3504,3504,3504,3504,40.87751007080078,40.37070846557617,38.241798400878906,39.19432830810547,37.41538619995117,37.00521469116211,37.248817443847656,37.72967529296875,37.5403938293457,14.285715103149414,14.285715103149414,9.523809432983398,13.636363983154297,0,0,0,0,8.383508682250977,8589934592,11811160064,6493569024,10659364864
204,1765273185532,3504,3504,3504,3504,3504,3504,3504,3504,37.03056716918945,37.28091049194336,35.59352493286133,36.10612106323242,36.31911087036133,36.18378829956055,36.3464469909668,36.759117126464844,36.5726432800293,15.000000953674316,10,10,10,0,0,0,0,8.383508682250977,8589934592,11811160064,6489112576,10659364864
204,1765273185737,3504,3504,3504,3504,3504,3504,3504,3504,37.03056716918945,37.28091049194336,35.59352493286133,36.10612106323242,36.31911087036133,36.18378829956055,36.3464469909668,36.759117126464844,36.5726432800293,19.047618865966797,23.809524536132813,19.047618865966797,14.285715103149414,0,0,0,0,8.383508682250977,8589934592,11811160064,6461095936,10659364864
204,1765273185942,3504,3504,3504,3504,3504,3504,3504,3504,37.03056716918945,37.28091049194336,35.59352493286133,36.10612106323242,36.31911087036133,36.18378829956055,36.3464469909668,36.759117126464844,36.5726432800293,10,10,10,5.263157844543457,0,0,0,0,8.383508682250977,8589934592,11811160064,6462423040,10659364864
202,1765273186147,3504,3504,3504,3504,3504,3504,3504,3504,37.03056716918945,37.28091049194336,35.59352493286133,36.10612106323242,36.31911087036133,36.18378829956055,36.3464469909668,36.759117126464844,36.5726432800293,19.047618865966797,10,5,10,0,0,0,0,9.836671829223633,8589934592,11811160064,6465732608,10659364864
200,1765273186350,3504,3504,3504,3504,3504,3504,3504,3504,37.03056716918945,37.28091049194336,35.59352493286133,36.10612106323242,36.31911087036133,36.18378829956055,36.3464469909668,36.759117126464844,36.5726432800293,36.842105865478516,35,30.000001907348633,23.809524536132813,19.047618865966797,9.523809432983398,0,0,9.836671829223633,8589934592,11811160064,6477824000,10617421824
204,1765273186551,3504,3504,3504,3504,3504,3504,3504,3504,37.299556732177734,37.55454635620117,35.70890808105469,36.28176498413086,36.144554138183594,35.931922912597656,36.20226287841797,36.61905288696289,36.36534118652344,20,25,15.000000953674316,10.526315689086914,5,5,0,0,9.836671829223633,8589934592,11811160064,6506627072,10609033216
204,1765273186756,3504,3504,3504,3504,3504,3504,3504,3504,37.299556732177734,37.55454635620117,35.70890808105469,36.28176498413086,36.144554138183594,35.931922912597656,36.20226287841797,36.61905288696289,36.36534118652344,23.809524536132813,14.285715103149414,14.285715103149414,14.285715103149414,0,0,0,0,9.836671829223633,8589934592,11811160064,6505840640,10609033216
203,1765273186961,3504,3504,3504,3504,3504,3504,3504,3504,37.299556732177734,37.55454635620117,35.70890808105469,36.28176498413086,36.144554138183594,35.931922912597656,36.20226287841797,36.61905288696289,36.36534118652344,15.000000953674316,10,9.523809432983398,14.285715103149414,0,0,0,0,9.836671829223633,8589934592,11811160064,6505840640,10609033216
204,1765273187164,3504,3504,3504,3504,3504,3504,3504,3504,37.299556732177734,37.55454635620117,35.70890808105469,36.28176498413086,36.144554138183594,35.931922912597656,36.20226287841797,36.61905288696289,36.36534118652344,40,40,35,25,15.000000953674316,10,0,0,7.925397872924805,8589934592,11811160064,6540066816,10600644608
204,1765273187369,3504,3504,3504,3504,3504,3504,3504,3504,37.299556732177734,37.55454635620117,35.70890808105469,36.28176498413086,36.144554138183594,35.931922912597656,36.20226287841797,36.61905288696289,36.36534118652344,23.809524536132813,19.047618865966797,15.000000953674316,10.526315689086914,4.761904716491699,0,0,0,7.925397872924805,8589934592,11811160064,6544490496,10592256000
204,1765273187575,3504,3504,3504,3504,3504,3504,3504,3504,37.0513916015625,37.275081634521484,35.51390838623047,36.08134460449219,36.10957717895508,35.898719787597656,36.20623016357422,36.580894470214844,36.34759521484375,14.285715103149414,14.285715103149414,5,13.636363983154297,0,0,0,0,7.925397872924805,8589934592,11811160064,6544965632,10592256000
202,1765273187779,3504,3504,3504,3504,3504,3504,3504,3504,37.0513916015625,37.275081634521484,35.51390838623047,36.08134460449219,36.10957717895508,35.898719787597656,36.20623016357422,36.580894470214844,36.34759521484375,15.000000953674316,10.526315689086914,19.047618865966797,10,0,0,0,0,7.925397872924805,8589934592,11811160064,6543048704,10592256000
204,1765273187982,3504,3504,3504,3504,3504,3504,3504,3504,37.0513916015625,37.275081634521484,35.51390838623047,36.08134460449219,36.10957717895508,35.898719787597656,36.20623016357422,36.580894470214844,36.34759521484375,20,19.047618865966797,10,10,0,0,0,0,7.925397872924805,8589934592,11811160064,6536544256,10592256000
204,1765273188187,3504,3504,3504,3504,3504,3504,3504,3504,37.0513916015625,37.275081634521484,35.51390838623047,36.08134460449219,36.10957717895508,35.898719787597656,36.20623016357422,36.580894470214844,36.34759521484375,10.526315689086914,9.523809432983398,10,4.761904716491699,0,0,0,0,8.396167755126953,8589934592,11811160064,6539640832,10583867392
201,1765273188392,3504,3504,3504,3504,3504,3504,3504,3504,37.0513916015625,37.275081634521484,35.51390838623047,36.08134460449219,36.10957717895508,35.898719787597656,36.20623016357422,36.580894470214844,36.34759521484375,9.523809432983398,5.263157844543457,9.523809432983398,5,0,0,0,0,8.396167755126953,8589934592,11811160064,6537756672,10575478784
204,1765273188594,3504,3504,3504,3504,3504,3504,3504,3504,36.58022689819336,36.58928680419922,34.87409973144531,35.502166748046875,35.71107864379883,35.65718078613281,36.01764678955078,36.34144973754883,36.08310317993164,23.809524536132813,15.000000953674316,10,10,0,0,0,0,8.396167755126953,8589934592,11811160064,6540214272,10575478784
200,1765273188799,3504,3504,3504,3504,3504,3504,3504,3504,36.58022689819336,36.58928680419922,34.87409973144531,35.502166748046875,35.71107864379883,35.65718078613281,36.01764678955078,36.34144973754883,36.08310317993164,25,23.809524536132813,15.000000953674316,14.285715103149414,28.571430206298828,30.000001907348633,14.285715103149414,9.523809432983398,8.396167755126953,8589934592,11811160064,6591250432,10525147136
204,1765273189000,3504,3504,3504,3504,3504,3504,3504,3504,36.58022689819336,36.58928680419922,34.87409973144531,35.502166748046875,35.71107864379883,35.65718078613281,36.01764678955078,36.34144973754883,36.08310317993164,10.526315689086914,15.000000953674316,10,5.263157844543457,0,5,0,0,8.396167755126953,8589934592,11811160064,6590595072,10516758528
201,1765273189205,3504,3504,3504,3504,3504,3504,3504,3504,36.58022689819336,36.58928680419922,34.87409973144531,35.502166748046875,35.71107864379883,35.65718078613281,36.01764678955078,36.34144973754883,36.08310317993164,14.285715103149414,10,14.285715103149414,9.523809432983398,0,0,0,0,8.13498306274414,8589934592,11811160064,6585188352,10516758528
199,1765273189407,3504,3504,3504,3504,3504,3504,3504,3504,36.58022689819336,36.58928680419922,34.87409973144531,35.502166748046875,35.71107864379883,35.65718078613281,36.01764678955078,36.34144973754883,36.08310317993164,10,9.523809432983398,5,4.761904716491699,0,0,0,0,8.13498306274414,8589934592,11811160064,6585860096,10516758528
204,1765273189607,3504,3504,3504,3504,3504,3504,3504,3504,37.91651916503906,37.98957824707031,36.175655364990234,36.78596878051758,36.32438278198242,36.32978057861328,36.563560485839844,37.045509338378906,36.81609344482422,25,21.052631378173828,15.789472579956055,21.052631378173828,0,0,0,0,8.13498306274414,8589934592,11811160064,6588039168,10508369920
202,1765273189812,3504,3504,3504,3504,3504,3504,3504,3504,37.91651916503906,37.98957824707031,36.175655364990234,36.78596878051758,36.32438278198242,36.32978057861328,36.563560485839844,37.045509338378906,36.81609344482422,9.523809432983398,5,4.761904716491699,9.523809432983398,0,0,0,0,8.13498306274414,8589934592,11811160064,6589153280,10508369920
203,1765273190015,3504,3504,3504,3504,3504,3504,3504,3504,37.91651916503906,37.98957824707031,36.175655364990234,36.78596878051758,36.32438278198242,36.32978057861328,36.563560485839844,37.045509338378906,36.81609344482422,5.263157844543457,9.523809432983398,5,5,0,0,0,0,8.626214981079102,8589934592,11811160064,6582484992,10508369920
202,1765273190219,3504,3504,3504,3504,3504,3504,3504,3504,37.91651916503906,37.98957824707031,36.175655364990234,36.78596878051758,36.32438278198242,36.32978057861328,36.563560485839844,37.045509338378906,36.81609344482422,14.285715103149414,5,4.761904716491699,0,0,0,0,0,8.626214981079102,8589934592,11811160064,6584336384,10508369920
204,1765273190422,3504,3504,3504,3504,3504,3504,3504,3504,37.91651916503906,37.98957824707031,36.175655364990234,36.78596878051758,36.32438278198242,36.32978057861328,36.563560485839844,37.045509338378906,36.81609344482422,5,10,10,9.523809432983398,0,0,0,0,8.626214981079102,8589934592,11811160064,6586826752,10508369920
203,1765273190626,3504,3504,3504,3504,3504,3504,3504,3504,36.49855422973633,36.357398986816406,34.825103759765625,35.33308410644531,35.55183792114258,35.55882263183594,35.92384338378906,36.21288299560547,35.99928665161133,19.047618865966797,5,0,4.761904716491699,0,0,0,0,8.626214981079102,8589934592,11811160064,6589693952,10499981312
199,1765273190831,3504,3504,3504,3504,3504,3504,3504,3504,36.49855422973633,36.357398986816406,34.825103759765625,35.33308410644531,35.55183792114258,35.55882263183594,35.92384338378906,36.21288299560547,35.99928665161133,52.6315803527832,33.333335876464844,28.571430206298828,38.095237731933594,0,5,0,0,8.626214981079102,8589934592,11811160064,6552125440,10499981312
203,1765273191031,3504,3504,3504,3504,3504,3504,3504,3504,36.49855422973633,36.357398986816406,34.825103759765625,35.33308410644531,35.55183792114258,35.55882263183594,35.92384338378906,36.21288299560547,35.99928665161133,38.095237731933594,35,15.000000953674316,5.263157844543457,0,0,0,0,7.702884674072266,8589934592,11811160064,6552125440,10491592704
204,1765273191235,3504,3504,3504,3504,3504,3504,3504,3504,36.49855422973633,36.357398986816406,34.825103759765625,35.33308410644531,35.55183792114258,35.55882263183594,35.92384338378906,36.21288299560547,35.99928665161133,5,5,4.761904716491699,4.761904716491699,0,0,0,0,7.702884674072266,8589934592,11811160064,6582976512,10491592704
199,1765273191440,3504,3504,3504,3504,3504,3504,3504,3504,36.49855422973633,36.357398986816406,34.825103759765625,35.33308410644531,35.55183792114258,35.55882263183594,35.92384338378906,36.21288299560547,35.99928665161133,20,35,23.809524536132813,5.263157844543457,0,0,0,0,7.702884674072266,8589934592,11811160064,6591152128,10491592704
